"column","species","row","plot","year","month"
"c08","ムラサキインコガイ","r09","MJ3C",2002,7
"c08","ムラサキインコガイ","r10","MJ3C",2002,7
"c08","ムラサキインコガイ","r11","MJ3C",2002,7
"c08","ムラサキインコガイ","r12","MJ3C",2002,7
"c08","ムラサキインコガイ","r13","MJ3C",2002,7
"c08","ムラサキインコガイ","r14","MJ3C",2002,7
"c08","ムラサキインコガイ","r15","MJ3C",2002,7
"c08","ムラサキインコガイ","r16","MJ3C",2002,7
"c08","ムラサキインコガイ","r17","MJ3C",2002,7
"c08","ムラサキインコガイ","r18","MJ3C",2002,7
"c08","ムラサキインコガイ","r19","MJ3C",2002,7
"c08","ムラサキインコガイ","r20","MJ3C",2002,7
"c09","イワフジツボ","r01","MJ3C",2002,7
"c09","イワフジツボ","r02","MJ3C",2002,7
"c09","0","r03","MJ3C",2002,7
"c09","イワフジツボ","r04","MJ3C",2002,7
"c09","死イワフジツボ","r05","MJ3C",2002,7
"c09","死イワフジツボ","r06","MJ3C",2002,7
"c09","ムラサキインコガイ","r07","MJ3C",2002,7
"c09","ムラサキインコガイ","r08","MJ3C",2002,7
"c09","ムラサキインコガイ","r09","MJ3C",2002,7
"c09","ムラサキインコガイ","r10","MJ3C",2002,7
"c09","ムラサキインコガイ","r11","MJ3C",2002,7
"c09","ムラサキインコガイ","r12","MJ3C",2002,7
"c09","ムラサキインコガイ","r13","MJ3C",2002,7
"c09","ムラサキインコガイ","r14","MJ3C",2002,7
"c09","ムラサキインコガイ","r15","MJ3C",2002,7
"c09","ムラサキインコガイ","r16","MJ3C",2002,7
"c09","ヒジキ","r17","MJ3C",2002,7
"c09","ムラサキインコガイ","r18","MJ3C",2002,7
"c09","ムラサキインコガイ","r19","MJ3C",2002,7
"c09","ムラサキインコガイ","r20","MJ3C",2002,7
"c10","イワフジツボ","r01","MJ3C",2002,7
"c10","イワフジツボ","r02","MJ3C",2002,7
"c10","イワフジツボ","r03","MJ3C",2002,7
"c10","死イワフジツボ","r04","MJ3C",2002,7
"c10","ムラサキインコガイ","r05","MJ3C",2002,7
"c10","ムラサキインコガイ","r06","MJ3C",2002,7
"c10","イワフジツボ","r07","MJ3C",2002,7
"c10","イワフジツボ","r08","MJ3C",2002,7
"c10","ムラサキインコガイ","r09","MJ3C",2002,7
"c10","ムラサキインコガイ","r10","MJ3C",2002,7
"c10","ムラサキインコガイ","r11","MJ3C",2002,7
"c10","ムラサキインコガイ","r12","MJ3C",2002,7
"c10","ムラサキインコガイ","r13","MJ3C",2002,7
"c10","ムラサキインコガイ","r14","MJ3C",2002,7
"c10","ムラサキインコガイ","r15","MJ3C",2002,7
"c10","ムラサキインコガイ","r16","MJ3C",2002,7
"c10","エゾカサネカンザシ","r17","MJ3C",2002,7
"c10","ムラサキインコガイ","r18","MJ3C",2002,7
"c10","ムラサキインコガイ","r19","MJ3C",2002,7
"c10","0","r20","MJ3C",2002,7
"c01","0","r01","MJ4C",2002,7
"c01","0","r02","MJ4C",2002,7
"c01","イワフジツボ","r03","MJ4C",2002,7
"c01","イワフジツボ","r04","MJ4C",2002,7
"c01","0","r05","MJ4C",2002,7
"c01","イワフジツボ","r06","MJ4C",2002,7
"c01","0","r07","MJ4C",2002,7
"c01","0","r08","MJ4C",2002,7
"c01","0","r09","MJ4C",2002,7
"c01","0","r10","MJ4C",2002,7
"c01","ムラサキインコガイ","r11","MJ4C",2002,7
"c01","死マガキ","r12","MJ4C",2002,7
"c01","0","r13","MJ4C",2002,7
"c01","ホンダワラ属spp","r14","MJ4C",2002,7
"c01","ホンダワラ属spp","r15","MJ4C",2002,7
"c01","ホンダワラ属spp","r16","MJ4C",2002,7
"c01","ヒジキ","r17","MJ4C",2002,7
"c01","ヒジキ","r18","MJ4C",2002,7
"c01","ヒジキ","r19","MJ4C",2002,7
"c01","ヒジキ","r20","MJ4C",2002,7
"c02","0","r01","MJ4C",2002,7
"c02","0","r02","MJ4C",2002,7
"c02","0","r03","MJ4C",2002,7
"c02","イワフジツボ","r04","MJ4C",2002,7
"c02","0","r05","MJ4C",2002,7
"c02","0","r06","MJ4C",2002,7
"c02","イワフジツボ","r07","MJ4C",2002,7
"c02","チシマフジツボ","r08","MJ4C",2002,7
"c02","0","r09","MJ4C",2002,7
"c02","0","r10","MJ4C",2002,7
"c02","0","r11","MJ4C",2002,7
"c02","0","r12","MJ4C",2002,7
"c02","ムラサキインコガイ","r13","MJ4C",2002,7
"c02","ホンダワラ属spp","r14","MJ4C",2002,7
"c02","ヒジキ","r15","MJ4C",2002,7
"c02","ムラサキイガイ","r16","MJ4C",2002,7
"c02","ヒジキ","r17","MJ4C",2002,7
"c02","マツノリ","r18","MJ4C",2002,7
"c02","0","r19","MJ4C",2002,7
"c02","ウミトラノオ","r20","MJ4C",2002,7
"c03","0","r01","MJ4C",2002,7
"c03","0","r02","MJ4C",2002,7
"c03","0","r03","MJ4C",2002,7
"c03","イワフジツボ","r04","MJ4C",2002,7
"c03","0","r05","MJ4C",2002,7
"c03","イワフジツボ","r06","MJ4C",2002,7
"c03","0","r07","MJ4C",2002,7
"c03","0","r08","MJ4C",2002,7
"c03","0","r09","MJ4C",2002,7
"c03","0","r10","MJ4C",2002,7
"c03","0","r11","MJ4C",2002,7
"c03","0","r12","MJ4C",2002,7
"c03","ムラサキインコガイ","r13","MJ4C",2002,7
"c03","ムラサキイガイ","r14","MJ4C",2002,7
"c03","ヒジキ","r15","MJ4C",2002,7
"c03","ヒジキ","r16","MJ4C",2002,7
"c03","ホンダワラ属spp","r17","MJ4C",2002,7
"c03","マツノリ","r18","MJ4C",2002,7
"c03","オバクサ","r19","MJ4C",2002,7
"c03","0","r20","MJ4C",2002,7
"c04","イワフジツボ","r01","MJ4C",2002,7
"c04","0","r02","MJ4C",2002,7
"c04","0","r03","MJ4C",2002,7
"c04","0","r04","MJ4C",2002,7
"c04","死イワフジツボ","r05","MJ4C",2002,7
"c04","0","r06","MJ4C",2002,7
"c04","0","r07","MJ4C",2002,7
"c04","チシマフジツボ","r08","MJ4C",2002,7
"c04","イワフジツボ","r09","MJ4C",2002,7
"c04","0","r10","MJ4C",2002,7
"c04","0","r11","MJ4C",2002,7
"c04","ムラサキインコガイ","r12","MJ4C",2002,7
"c04","ムラサキインコガイ","r13","MJ4C",2002,7
"c04","0","r14","MJ4C",2002,7
"c04","ホンダワラ属spp","r15","MJ4C",2002,7
"c04","ホンダワラ属spp","r16","MJ4C",2002,7
"c04","ムラサキインコガイ","r17","MJ4C",2002,7
"c04","ムラサキインコガイ","r18","MJ4C",2002,7
"c04","エゾカサネカンザシ","r19","MJ4C",2002,7
"c04","0","r20","MJ4C",2002,7
"c05","イワフジツボ","r01","MJ4C",2002,7
"c05","イワフジツボ","r02","MJ4C",2002,7
"c05","0","r03","MJ4C",2002,7
"c05","0","r04","MJ4C",2002,7
"c05","0","r05","MJ4C",2002,7
"c05","0","r06","MJ4C",2002,7
"c05","0","r07","MJ4C",2002,7
"c05","チシマフジツボ","r08","MJ4C",2002,7
"c05","0","r09","MJ4C",2002,7
"c05","0","r10","MJ4C",2002,7
"c05","0","r11","MJ4C",2002,7
"c05","0","r12","MJ4C",2002,7
"c05","0","r13","MJ4C",2002,7
"c05","ムラサキインコガイ","r14","MJ4C",2002,7
"c05","0","r15","MJ4C",2002,7
"c05","ムラサキインコガイ","r16","MJ4C",2002,7
"c05","ムラサキインコガイ","r17","MJ4C",2002,7
"c05","ムラサキインコガイ","r18","MJ4C",2002,7
"c05","座マツモ","r19","MJ4C",2002,7
"c05","石灰藻","r20","MJ4C",2002,7
"c06","0","r01","MJ4C",2002,7
"c06","0","r02","MJ4C",2002,7
"c06","イワフジツボ","r03","MJ4C",2002,7
"c06","0","r04","MJ4C",2002,7
"c06","イワフジツボ","r05","MJ4C",2002,7
"c06","0","r06","MJ4C",2002,7
"c06","0","r07","MJ4C",2002,7
"c06","0","r08","MJ4C",2002,7
"c06","0","r09","MJ4C",2002,7
"c06","0","r10","MJ4C",2002,7
"c06","0","r11","MJ4C",2002,7
"c06","0","r12","MJ4C",2002,7
"c06","0","r13","MJ4C",2002,7
"c06","0","r14","MJ4C",2002,7
"c06","0","r15","MJ4C",2002,7
"c06","ムラサキインコガイ","r16","MJ4C",2002,7
"c06","ムラサキインコガイ","r17","MJ4C",2002,7
"c06","ムラサキインコガイ","r18","MJ4C",2002,7
"c06","ムラサキインコガイ","r19","MJ4C",2002,7
"c06","0","r20","MJ4C",2002,7
"c07","0","r01","MJ4C",2002,7
"c07","0","r02","MJ4C",2002,7
"c07","0","r03","MJ4C",2002,7
"c07","0","r04","MJ4C",2002,7
"c07","0","r05","MJ4C",2002,7
"c07","0","r06","MJ4C",2002,7
"c07","0","r07","MJ4C",2002,7
"c07","0","r08","MJ4C",2002,7
"c07","0","r09","MJ4C",2002,7
"c07","イワフジツボ","r10","MJ4C",2002,7
"c07","0","r11","MJ4C",2002,7
"c07","0","r12","MJ4C",2002,7
"c07","0","r13","MJ4C",2002,7
"c07","ムラサキインコガイ","r14","MJ4C",2002,7
"c07","ムラサキインコガイ","r15","MJ4C",2002,7
"c07","ムラサキインコガイ","r16","MJ4C",2002,7
"c07","ムラサキインコガイ","r17","MJ4C",2002,7
"c07","0","r18","MJ4C",2002,7
"c07","ヒメテングサ","r19","MJ4C",2002,7
"c07","ヒジキ","r20","MJ4C",2002,7
"c08","0","r01","MJ4C",2002,7
"c08","0","r02","MJ4C",2002,7
"c08","イワフジツボ","r03","MJ4C",2002,7
"c08","0","r04","MJ4C",2002,7
"c08","0","r05","MJ4C",2002,7
"c08","0","r06","MJ4C",2002,7
"c08","0","r07","MJ4C",2002,7
"c08","ベニマダラ","r08","MJ4C",2002,7
"c08","イワフジツボ","r09","MJ4C",2002,7
"c08","0","r10","MJ4C",2002,7
"c08","0","r11","MJ4C",2002,7
"c08","0","r12","MJ4C",2002,7
"c08","ムラサキインコガイ","r13","MJ4C",2002,7
"c08","0","r14","MJ4C",2002,7
"c08","0","r15","MJ4C",2002,7
"c08","ムラサキインコガイ","r16","MJ4C",2002,7
"c08","ムラサキインコガイ","r17","MJ4C",2002,7
"c08","ヒジキ","r18","MJ4C",2002,7
"c08","0","r19","MJ4C",2002,7
"c08","0","r20","MJ4C",2002,7
"c09","0","r01","MJ4C",2002,7
"c09","0","r02","MJ4C",2002,7
"c09","0","r03","MJ4C",2002,7
"c09","イワフジツボ","r04","MJ4C",2002,7
"c09","0","r05","MJ4C",2002,7
"c09","0","r06","MJ4C",2002,7
"c09","0","r07","MJ4C",2002,7
"c09","イワフジツボ","r08","MJ4C",2002,7
"c09","0","r09","MJ4C",2002,7
"c09","0","r10","MJ4C",2002,7
"c09","0","r11","MJ4C",2002,7
"c09","0","r12","MJ4C",2002,7
"c09","0","r13","MJ4C",2002,7
"c09","ムラサキインコガイ","r14","MJ4C",2002,7
"c09","0","r15","MJ4C",2002,7
"c09","0","r16","MJ4C",2002,7
"c09","ヒジキ","r17","MJ4C",2002,7
"c09","ヒジキ","r18","MJ4C",2002,7
"c09","0","r19","MJ4C",2002,7
"c09","0","r20","MJ4C",2002,7
"c10","0","r01","MJ4C",2002,7
"c10","0","r02","MJ4C",2002,7
"c10","0","r03","MJ4C",2002,7
"c10","0","r04","MJ4C",2002,7
"c10","0","r05","MJ4C",2002,7
"c10","0","r06","MJ4C",2002,7
"c10","0","r07","MJ4C",2002,7
"c10","0","r08","MJ4C",2002,7
"c10","イワフジツボ","r09","MJ4C",2002,7
"c10","0","r10","MJ4C",2002,7
"c10","0","r11","MJ4C",2002,7
"c10","0","r12","MJ4C",2002,7
"c10","0","r13","MJ4C",2002,7
"c10","0","r14","MJ4C",2002,7
"c10","0","r15","MJ4C",2002,7
"c10","エゾカサネカンザシ","r16","MJ4C",2002,7
"c10","ホンダワラ属spp","r17","MJ4C",2002,7
"c10","ヒメテングサ","r18","MJ4C",2002,7
"c10","ムラサキインコガイ","r19","MJ4C",2002,7
"c10","ヒジキ","r20","MJ4C",2002,7
"c01","0","r01","MJ5C",2002,7
"c01","イワフジツボ","r02","MJ5C",2002,7
"c01","イワフジツボ","r03","MJ5C",2002,7
"c01","イワフジツボ","r04","MJ5C",2002,7
"c01","0","r05","MJ5C",2002,7
"c01","ベニマダラ","r06","MJ5C",2002,7
"c01","0","r07","MJ5C",2002,7
"c01","0","r08","MJ5C",2002,7
"c01","イワフジツボ","r09","MJ5C",2002,7
"c01","0","r10","MJ5C",2002,7
"c01","イワフジツボ","r11","MJ5C",2002,7
"c01","ベニマダラ","r12","MJ5C",2002,7
"c01","ムラサキインコガイ","r13","MJ5C",2002,7
"c01","ムラサキインコガイ","r14","MJ5C",2002,7
"c01","0","r15","MJ5C",2002,7
"c01","石灰藻","r16","MJ5C",2002,7
"c01","ベニマダラ","r17","MJ5C",2002,7
"c01","ダイダイイソカイメン","r18","MJ5C",2002,7
"c01","ダイダイイソカイメン","r19","MJ5C",2002,7
"c01","石灰藻","r20","MJ5C",2002,7
"c02","0","r01","MJ5C",2002,7
"c02","0","r02","MJ5C",2002,7
"c02","0","r03","MJ5C",2002,7
"c02","0","r04","MJ5C",2002,7
"c02","0","r05","MJ5C",2002,7
"c02","0","r06","MJ5C",2002,7
"c02","イワフジツボ","r07","MJ5C",2002,7
"c02","ベニマダラ","r08","MJ5C",2002,7
"c02","0","r09","MJ5C",2002,7
"c02","イワフジツボ","r10","MJ5C",2002,7
"c02","0","r11","MJ5C",2002,7
"c02","0","r12","MJ5C",2002,7
"c02","0","r13","MJ5C",2002,7
"c02","ベニマダラ","r14","MJ5C",2002,7
"c02","0","r15","MJ5C",2002,7
"c02","ベニマダラ","r16","MJ5C",2002,7
"c02","ベニマダラ","r17","MJ5C",2002,7
"c02","ダイダイイソカイメン","r18","MJ5C",2002,7
"c02","エゾカサネカンザシ","r19","MJ5C",2002,7
"c02","石灰藻","r20","MJ5C",2002,7
"c03","0","r01","MJ5C",2002,7
"c03","0","r02","MJ5C",2002,7
"c03","0","r03","MJ5C",2002,7
"c03","0","r04","MJ5C",2002,7
"c03","イワフジツボ","r05","MJ5C",2002,7
"c03","0","r06","MJ5C",2002,7
"c03","0","r07","MJ5C",2002,7
"c03","ベニマダラ","r08","MJ5C",2002,7
"c03","ベニマダラ","r09","MJ5C",2002,7
"c03","イワフジツボ","r10","MJ5C",2002,7
"c03","イワフジツボ","r11","MJ5C",2002,7
"c03","イワフジツボ","r12","MJ5C",2002,7
"c03","0","r13","MJ5C",2002,7
"c03","エゾカサネカンザシ","r14","MJ5C",2002,7
"c03","ベニマダラ","r15","MJ5C",2002,7
"c03","ダイダイイソカイメン","r16","MJ5C",2002,7
"c03","ダイダイイソカイメン","r17","MJ5C",2002,7
"c03","0","r18","MJ5C",2002,7
"c03","0","r19","MJ5C",2002,7
"c03","石灰藻","r20","MJ5C",2002,7
"c04","0","r01","MJ5C",2002,7
"c04","0","r02","MJ5C",2002,7
"c04","0","r03","MJ5C",2002,7
"c04","0","r04","MJ5C",2002,7
"c04","イワフジツボ","r05","MJ5C",2002,7
"c04","イワフジツボ","r06","MJ5C",2002,7
"c04","0","r07","MJ5C",2002,7
"c04","0","r08","MJ5C",2002,7
"c04","0","r09","MJ5C",2002,7
"c04","イワフジツボ","r10","MJ5C",2002,7
"c04","ベニマダラ","r11","MJ5C",2002,7
"c04","0","r12","MJ5C",2002,7
"c04","イワフジツボ","r13","MJ5C",2002,7
"c04","ベニマダラ","r14","MJ5C",2002,7
"c04","ベニマダラ","r15","MJ5C",2002,7
"c04","ベニマダラ","r16","MJ5C",2002,7
"c04","ベニマダラ","r17","MJ5C",2002,7
"c04","0","r18","MJ5C",2002,7
"c04","0","r19","MJ5C",2002,7
"c04","0","r20","MJ5C",2002,7
"c05","0","r01","MJ5C",2002,7
"c05","0","r02","MJ5C",2002,7
"c05","0","r03","MJ5C",2002,7
"c05","イワフジツボ","r04","MJ5C",2002,7
"c05","0","r05","MJ5C",2002,7
"c05","イワフジツボ","r06","MJ5C",2002,7
"c05","0","r07","MJ5C",2002,7
"c05","0","r08","MJ5C",2002,7
"c05","ベニマダラ","r09","MJ5C",2002,7
"c05","ベニマダラ","r10","MJ5C",2002,7
"c05","イワフジツボ","r11","MJ5C",2002,7
"c05","0","r12","MJ5C",2002,7
"c05","0","r13","MJ5C",2002,7
"c05","ベニマダラ","r14","MJ5C",2002,7
"c05","ベニマダラ","r15","MJ5C",2002,7
"c05","ベニマダラ","r16","MJ5C",2002,7
"c05","ベニマダラ","r17","MJ5C",2002,7
"c05","ベニマダラ","r18","MJ5C",2002,7
"c05","石灰藻","r19","MJ5C",2002,7
"c05","石灰藻","r20","MJ5C",2002,7
"c06","0","r01","MJ5C",2002,7
"c06","0","r02","MJ5C",2002,7
"c06","死イワフジツボ","r03","MJ5C",2002,7
"c06","0","r04","MJ5C",2002,7
"c06","0","r05","MJ5C",2002,7
"c06","0","r06","MJ5C",2002,7
"c06","0","r07","MJ5C",2002,7
"c06","0","r08","MJ5C",2002,7
"c06","イワフジツボ","r09","MJ5C",2002,7
"c06","ベニマダラ","r10","MJ5C",2002,7
"c06","ベニマダラ","r11","MJ5C",2002,7
"c06","イワフジツボ","r12","MJ5C",2002,7
"c06","ベニマダラ","r13","MJ5C",2002,7
"c06","ベニマダラ","r14","MJ5C",2002,7
"c06","0","r15","MJ5C",2002,7
"c06","0","r16","MJ5C",2002,7
"c06","ベニマダラ","r17","MJ5C",2002,7
"c06","ベニマダラ","r18","MJ5C",2002,7
"c06","0","r19","MJ5C",2002,7
"c06","石灰藻","r20","MJ5C",2002,7
"c07","0","r01","MJ5C",2002,7
"c07","0","r02","MJ5C",2002,7
"c07","イワフジツボ","r03","MJ5C",2002,7
"c07","0","r04","MJ5C",2002,7
"c07","0","r05","MJ5C",2002,7
"c07","イワフジツボ","r06","MJ5C",2002,7
"c07","0","r07","MJ5C",2002,7
"c07","イワフジツボ","r08","MJ5C",2002,7
"c07","0","r09","MJ5C",2002,7
"c07","0","r10","MJ5C",2002,7
"c07","0","r11","MJ5C",2002,7
"c07","ベニマダラ","r12","MJ5C",2002,7
"c07","ベニマダラ","r13","MJ5C",2002,7
"c07","0","r14","MJ5C",2002,7
"c07","0","r15","MJ5C",2002,7
"c07","0","r16","MJ5C",2002,7
"c07","エゾカサネカンザシ","r17","MJ5C",2002,7
"c07","ベニマダラ","r18","MJ5C",2002,7
"c07","0","r19","MJ5C",2002,7
"c07","エゾカサネカンザシ","r20","MJ5C",2002,7
"c08","0","r01","MJ5C",2002,7
"c08","0","r02","MJ5C",2002,7
"c08","0","r03","MJ5C",2002,7
"c08","死イワフジツボ","r04","MJ5C",2002,7
"c08","0","r05","MJ5C",2002,7
"c08","0","r06","MJ5C",2002,7
"c08","0","r07","MJ5C",2002,7
"c08","イワフジツボ","r08","MJ5C",2002,7
"c08","ベニマダラ","r09","MJ5C",2002,7
"c08","イワフジツボ","r10","MJ5C",2002,7
"c08","0","r11","MJ5C",2002,7
"c08","0","r12","MJ5C",2002,7
"c08","0","r13","MJ5C",2002,7
"c08","0","r14","MJ5C",2002,7
"c08","0","r15","MJ5C",2002,7
"c08","0","r16","MJ5C",2002,7
"c08","ベニマダラ","r17","MJ5C",2002,7
"c08","ベニマダラ","r18","MJ5C",2002,7
"c08","ベニマダラ","r19","MJ5C",2002,7
"c08","石灰藻","r20","MJ5C",2002,7
"c09","0","r01","MJ5C",2002,7
"c09","0","r02","MJ5C",2002,7
"c09","0","r03","MJ5C",2002,7
"c09","0","r04","MJ5C",2002,7
"c09","0","r05","MJ5C",2002,7
"c09","ベニマダラ","r06","MJ5C",2002,7
"c09","0","r07","MJ5C",2002,7
"c09","0","r08","MJ5C",2002,7
"c09","0","r09","MJ5C",2002,7
"c09","0","r10","MJ5C",2002,7
"c09","イワフジツボ","r11","MJ5C",2002,7
"c09","0","r12","MJ5C",2002,7
"c09","0","r13","MJ5C",2002,7
"c09","0","r14","MJ5C",2002,7
"c09","0","r15","MJ5C",2002,7
"c09","ムラサキインコガイ","r16","MJ5C",2002,7
"c09","ベニマダラ","r17","MJ5C",2002,7
"c09","0","r18","MJ5C",2002,7
"c09","0","r19","MJ5C",2002,7
"c09","0","r20","MJ5C",2002,7
"c10","0","r01","MJ5C",2002,7
"c10","0","r02","MJ5C",2002,7
"c10","0","r03","MJ5C",2002,7
"c10","0","r04","MJ5C",2002,7
"c10","0","r05","MJ5C",2002,7
"c10","0","r06","MJ5C",2002,7
"c10","ベニマダラ","r07","MJ5C",2002,7
"c10","イワフジツボ","r08","MJ5C",2002,7
"c10","ベニマダラ","r09","MJ5C",2002,7
"c10","ベニマダラ","r10","MJ5C",2002,7
"c10","イワフジツボ","r11","MJ5C",2002,7
"c10","ムラサキインコガイ","r12","MJ5C",2002,7
"c10","0","r13","MJ5C",2002,7
"c10","ベニマダラ","r14","MJ5C",2002,7
"c10","0","r15","MJ5C",2002,7
"c10","0","r16","MJ5C",2002,7
"c10","0","r17","MJ5C",2002,7
"c10","0","r18","MJ5C",2002,7
"c10","石灰藻","r19","MJ5C",2002,7
"c10","石灰藻","r20","MJ5C",2002,7
"c01","0","r01","OR1C",2002,7
"c01","0","r02","OR1C",2002,7
"c01","ベニマダラ","r03","OR1C",2002,7
"c01","0","r04","OR1C",2002,7
"c01","ベニマダラ","r05","OR1C",2002,7
"c01","ベニマダラ","r06","OR1C",2002,7
"c01","ベニマダラ","r07","OR1C",2002,7
"c01","ベニマダラ","r08","OR1C",2002,7
"c01","ベニマダラ","r09","OR1C",2002,7
"c01","ベニマダラ","r10","OR1C",2002,7
"c01","ベニマダラ","r11","OR1C",2002,7
"c01","ムラサキインコガイ","r12","OR1C",2002,7
"c01","ムラサキインコガイ","r13","OR1C",2002,7
"c01","ベニマダラ","r14","OR1C",2002,7
"c01","ベニマダラ","r15","OR1C",2002,7
"c01","0","r16","OR1C",2002,7
"c01","0","r17","OR1C",2002,7
"c01","ベニマダラ","r18","OR1C",2002,7
"c01","ムラサキインコガイ","r19","OR1C",2002,7
"c01","エゾカサネカンザシ","r20","OR1C",2002,7
"c02","0","r01","OR1C",2002,7
"c02","ベニマダラ","r02","OR1C",2002,7
"c02","ベニマダラ","r03","OR1C",2002,7
"c02","ベニマダラ","r04","OR1C",2002,7
"c02","ベニマダラ","r05","OR1C",2002,7
"c02","ベニマダラ","r06","OR1C",2002,7
"c02","ベニマダラ","r07","OR1C",2002,7
"c02","ベニマダラ","r08","OR1C",2002,7
"c02","ベニマダラ","r09","OR1C",2002,7
"c02","ベニマダラ","r10","OR1C",2002,7
"c02","ベニマダラ","r11","OR1C",2002,7
"c02","ベニマダラ","r12","OR1C",2002,7
"c02","ベニマダラ","r13","OR1C",2002,7
"c02","ムラサキインコガイ","r14","OR1C",2002,7
"c02","ムラサキインコガイ","r15","OR1C",2002,7
"c02","ムラサキインコガイ","r16","OR1C",2002,7
"c02","ベニマダラ","r17","OR1C",2002,7
"c02","ムラサキインコガイ","r18","OR1C",2002,7
"c02","ヒメテングサ","r19","OR1C",2002,7
"c02","ベニマダラ","r20","OR1C",2002,7
"c03","ベニマダラ","r01","OR1C",2002,7
"c03","ベニマダラ","r02","OR1C",2002,7
"c03","ベニマダラ","r03","OR1C",2002,7
"c03","ベニマダラ","r04","OR1C",2002,7
"c03","ベニマダラ","r05","OR1C",2002,7
"c03","ベニマダラ","r06","OR1C",2002,7
"c03","ベニマダラ","r07","OR1C",2002,7
"c03","ベニマダラ","r08","OR1C",2002,7
"c03","ベニマダラ","r09","OR1C",2002,7
"c03","ベニマダラ","r10","OR1C",2002,7
"c03","ベニマダラ","r11","OR1C",2002,7
"c03","ベニマダラ","r12","OR1C",2002,7
"c03","ベニマダラ","r13","OR1C",2002,7
"c03","ベニマダラ","r14","OR1C",2002,7
"c03","ベニマダラ","r15","OR1C",2002,7
"c03","ムラサキインコガイ","r16","OR1C",2002,7
